3.300000000000000000e+01,2.600000000000000000e+01,7.600000000000000000e+01,8.599999999999999645e+00,3.200000000000000178e+00,1.090000000000000036e+01,8.340000000000000568e+01,6.122000000000000000e+03,1.630000000000000071e+01,4.489999999999999858e+01,1.069999999999999929e+01,8.800000000000000000e+01,6.300000000000000000e+01,2.780000000000000000e+02,5.800000000000000000e+01,1.024884999999999991e+03
4.000000000000000000e+01,3.400000000000000000e+01,7.700000000000000000e+01,9.199999999999999289e+00,3.209999999999999964e+00,1.019999999999999929e+01,7.700000000000000000e+01,4.101000000000000000e+03,1.300000000000000000e+01,4.570000000000000284e+01,1.509999999999999964e+01,2.600000000000000000e+01,2.600000000000000000e+01,1.460000000000000000e+02,5.700000000000000000e+01,9.704669999999999845e+02
3.500000000000000000e+01,2.800000000000000000e+01,7.100000000000000000e+01,8.800000000000000711e+00,3.290000000000000036e+00,1.109999999999999964e+01,8.629999999999999716e+01,3.042000000000000000e+03,1.469999999999999929e+01,4.460000000000000142e+01,1.140000000000000036e+01,3.100000000000000000e+01,2.100000000000000000e+01,6.400000000000000000e+01,6.000000000000000000e+01,9.859500000000000455e+02
3.700000000000000000e+01,3.100000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+00,3.259999999999999787e+00,1.190000000000000036e+01,7.840000000000000568e+01,4.259000000000000000e+03,1.309999999999999964e+01,4.960000000000000142e+01,1.390000000000000036e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,5.800000000000000000e+01,9.588390000000000555e+02
3.500000000000000000e+01,4.600000000000000000e+01,8.500000000000000000e+01,7.099999999999999645e+00,3.220000000000000195e+00,1.180000000000000071e+01,7.990000000000000568e+01,1.441000000000000000e+03,1.480000000000000071e+01,5.120000000000000284e+01,1.610000000000000142e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,8.601009999999999991e+02
3.600000000000000000e+01,3.000000000000000000e+01,7.500000000000000000e+01,7.500000000000000000e+00,3.350000000000000089e+00,1.140000000000000036e+01,8.190000000000000568e+01,4.029000000000000000e+03,1.240000000000000036e+01,4.400000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,5.800000000000000000e+01,9.362340000000000373e+02
1.500000000000000000e+01,3.000000000000000000e+01,7.300000000000000000e+01,8.199999999999999289e+00,3.149999999999999911e+00,1.219999999999999929e+01,8.420000000000000284e+01,4.824000000000000000e+03,4.700000000000000178e+00,5.310000000000000142e+01,1.269999999999999929e+01,1.700000000000000000e+01,8.000000000000000000e+00,2.800000000000000000e+01,3.800000000000000000e+01,8.717659999999999627e+02
3.100000000000000000e+01,2.700000000000000000e+01,7.400000000000000000e+01,7.200000000000000178e+00,3.439999999999999947e+00,1.080000000000000071e+01,8.700000000000000000e+01,4.834000000000000000e+03,1.580000000000000071e+01,4.350000000000000000e+01,1.359999999999999964e+01,5.200000000000000000e+01,3.500000000000000000e+01,1.240000000000000000e+02,5.900000000000000000e+01,9.592210000000000036e+02
3.000000000000000000e+01,2.400000000000000000e+01,7.200000000000000000e+01,6.500000000000000000e+00,3.529999999999999805e+00,1.080000000000000071e+01,7.950000000000000000e+01,3.694000000000000000e+03,1.309999999999999964e+01,3.379999999999999716e+01,1.240000000000000036e+01,1.100000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+01,6.100000000000000000e+01,9.411810000000000400e+02
3.100000000000000000e+01,4.500000000000000000e+01,8.500000000000000000e+01,7.299999999999999822e+00,3.220000000000000195e+00,1.140000000000000036e+01,8.070000000000000284e+01,1.844000000000000000e+03,1.150000000000000000e+01,4.810000000000000142e+01,1.850000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,8.917079999999999700e+02
3.100000000000000000e+01,2.400000000000000000e+01,7.200000000000000000e+01,9.000000000000000000e+00,3.370000000000000107e+00,1.090000000000000036e+01,8.279999999999999716e+01,3.226000000000000000e+03,5.099999999999999645e+00,4.520000000000000284e+01,1.230000000000000071e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,6.100000000000000000e+01,8.713379999999999654e+02
4.200000000000000000e+01,4.000000000000000000e+01,7.700000000000000000e+01,6.099999999999999645e+00,3.450000000000000178e+00,1.040000000000000036e+01,7.179999999999999716e+01,2.269000000000000000e+03,2.269999999999999929e+01,4.139999999999999858e+01,1.950000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.300000000000000000e+01,9.711219999999999573e+02
4.300000000000000000e+01,2.700000000000000000e+01,7.200000000000000000e+01,9.000000000000000000e+00,3.250000000000000000e+00,1.150000000000000000e+01,8.709999999999999432e+01,2.909000000000000000e+03,7.200000000000000178e+00,5.160000000000000142e+01,9.500000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,5.600000000000000000e+01,8.874660000000000082e+02
4.600000000000000000e+01,5.500000000000000000e+01,8.400000000000000000e+01,5.599999999999999645e+00,3.350000000000000089e+00,1.140000000000000036e+01,7.970000000000000284e+01,2.647000000000000000e+03,2.100000000000000000e+01,4.689999999999999858e+01,1.789999999999999858e+01,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,9.525289999999999964e+02
3.900000000000000000e+01,2.900000000000000000e+01,7.600000000000000000e+01,8.699999999999999289e+00,3.229999999999999982e+00,1.140000000000000036e+01,7.859999999999999432e+01,4.412000000000000000e+03,1.559999999999999964e+01,4.660000000000000142e+01,1.319999999999999929e+01,1.300000000000000000e+01,7.000000000000000000e+00,3.300000000000000000e+01,6.000000000000000000e+01,9.686649999999999636e+02
3.500000000000000000e+01,3.100000000000000000e+01,8.100000000000000000e+01,9.199999999999999289e+00,3.100000000000000089e+00,1.200000000000000000e+01,7.829999999999999716e+01,3.262000000000000000e+03,1.259999999999999964e+01,4.860000000000000142e+01,1.390000000000000036e+01,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.500000000000000000e+01,9.197290000000000418e+02
4.300000000000000000e+01,3.200000000000000000e+01,7.400000000000000000e+01,1.009999999999999964e+01,3.379999999999999893e+00,9.500000000000000000e+00,7.920000000000000284e+01,3.214000000000000000e+03,2.899999999999999911e+00,4.370000000000000284e+01,1.200000000000000000e+01,1.100000000000000000e+01,7.000000000000000000e+00,3.200000000000000000e+01,5.400000000000000000e+01,8.440529999999999973e+02
1.100000000000000000e+01,5.300000000000000000e+01,6.800000000000000000e+01,9.199999999999999289e+00,2.990000000000000213e+00,1.209999999999999964e+01,9.059999999999999432e+01,4.700000000000000000e+03,7.799999999999999822e+00,4.889999999999999858e+01,1.230000000000000071e+01,6.480000000000000000e+02,3.190000000000000000e+02,1.300000000000000000e+02,4.700000000000000000e+01,8.618329999999999700e+02
3.000000000000000000e+01,3.500000000000000000e+01,7.100000000000000000e+01,8.300000000000000711e+00,3.370000000000000107e+00,9.900000000000000355e+00,7.740000000000000568e+01,4.474000000000000000e+03,1.309999999999999964e+01,4.260000000000000142e+01,1.769999999999999929e+01,3.800000000000000000e+01,3.700000000000000000e+01,1.930000000000000000e+02,5.700000000000000000e+01,9.892649999999999864e+02
5.000000000000000000e+01,4.200000000000000000e+01,8.200000000000000000e+01,7.299999999999999822e+00,3.490000000000000213e+00,1.040000000000000036e+01,7.250000000000000000e+01,3.497000000000000000e+03,3.670000000000000284e+01,4.329999999999999716e+01,2.639999999999999858e+01,1.500000000000000000e+01,1.000000000000000000e+01,3.400000000000000000e+01,5.900000000000000000e+01,1.006490000000000009e+03
6.000000000000000000e+01,6.700000000000000000e+01,8.200000000000000000e+01,1.000000000000000000e+01,2.979999999999999982e+00,1.150000000000000000e+01,8.859999999999999432e+01,4.657000000000000000e+03,1.359999999999999964e+01,4.729999999999999716e+01,2.239999999999999858e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,8.614389999999999645e+02
3.000000000000000000e+01,2.000000000000000000e+01,6.900000000000000000e+01,8.800000000000000711e+00,3.259999999999999787e+00,1.109999999999999964e+01,8.540000000000000568e+01,2.934000000000000000e+03,5.799999999999999822e+00,4.400000000000000000e+01,9.400000000000000355e+00,3.300000000000000000e+01,2.300000000000000000e+01,1.250000000000000000e+02,6.400000000000000000e+01,9.291499999999999773e+02
2.500000000000000000e+01,1.200000000000000000e+01,7.300000000000000000e+01,9.199999999999999289e+00,3.279999999999999805e+00,1.209999999999999964e+01,8.309999999999999432e+01,2.095000000000000000e+03,2.000000000000000000e+00,5.189999999999999858e+01,9.800000000000000711e+00,2.000000000000000000e+01,1.100000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+01,8.576219999999999573e+02
4.500000000000000000e+01,4.000000000000000000e+01,8.000000000000000000e+01,8.300000000000000711e+00,3.319999999999999840e+00,1.009999999999999964e+01,7.029999999999999716e+01,2.682000000000000000e+03,2.100000000000000000e+01,4.610000000000000142e+01,2.410000000000000142e+01,1.700000000000000000e+01,1.400000000000000000e+01,7.800000000000000000e+01,5.600000000000000000e+01,9.610090000000000146e+02
4.600000000000000000e+01,3.000000000000000000e+01,7.200000000000000000e+01,1.019999999999999929e+01,3.160000000000000142e+00,1.130000000000000071e+01,8.320000000000000284e+01,3.327000000000000000e+03,8.800000000000000711e+00,4.529999999999999716e+01,1.219999999999999929e+01,4.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.800000000000000000e+01,9.232340000000000373e+02
5.400000000000000000e+01,5.400000000000000000e+01,8.100000000000000000e+01,7.400000000000000355e+00,3.359999999999999876e+00,9.699999999999999289e+00,7.279999999999999716e+01,3.172000000000000000e+03,3.139999999999999858e+01,4.550000000000000000e+01,2.419999999999999929e+01,2.000000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00,6.200000000000000000e+01,1.113155999999999949e+03
4.200000000000000000e+01,3.300000000000000000e+01,7.700000000000000000e+01,9.699999999999999289e+00,3.029999999999999805e+00,1.069999999999999929e+01,8.350000000000000000e+01,7.462000000000000000e+03,1.130000000000000071e+01,4.870000000000000284e+01,1.240000000000000036e+01,4.100000000000000000e+01,2.600000000000000000e+01,1.080000000000000000e+02,5.800000000000000000e+01,9.946480000000000246e+02
4.200000000000000000e+01,3.200000000000000000e+01,7.600000000000000000e+01,9.099999999999999645e+00,3.319999999999999840e+00,1.050000000000000000e+01,8.750000000000000000e+01,6.092000000000000000e+03,1.750000000000000000e+01,4.529999999999999716e+01,1.319999999999999929e+01,2.900000000000000000e+01,3.200000000000000000e+01,1.610000000000000000e+02,5.400000000000000000e+01,1.015023000000000025e+03
3.600000000000000000e+01,2.900000000000000000e+01,7.200000000000000000e+01,9.500000000000000000e+00,3.319999999999999840e+00,1.059999999999999964e+01,7.759999999999999432e+01,3.437000000000000000e+03,8.099999999999999645e+00,4.550000000000000000e+01,1.380000000000000071e+01,4.500000000000000000e+01,5.900000000000000000e+01,2.630000000000000000e+02,5.600000000000000000e+01,9.912899999999999636e+02
3.700000000000000000e+01,3.800000000000000000e+01,6.700000000000000000e+01,1.130000000000000071e+01,2.990000000000000213e+00,1.200000000000000000e+01,8.150000000000000000e+01,3.387000000000000000e+03,3.600000000000000089e+00,5.029999999999999716e+01,1.350000000000000000e+01,5.600000000000000000e+01,2.100000000000000000e+01,4.400000000000000000e+01,7.300000000000000000e+01,8.939909999999999854e+02
4.200000000000000000e+01,2.900000000000000000e+01,7.200000000000000000e+01,1.069999999999999929e+01,3.189999999999999947e+00,1.009999999999999964e+01,7.950000000000000000e+01,3.508000000000000000e+03,2.200000000000000178e+00,3.829999999999999716e+01,1.569999999999999929e+01,6.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,5.600000000000000000e+01,9.385000000000000000e+02
4.100000000000000000e+01,3.300000000000000000e+01,7.700000000000000000e+01,1.119999999999999929e+01,3.080000000000000071e+00,9.599999999999999645e+00,7.990000000000000568e+01,4.843000000000000000e+03,2.700000000000000178e+00,3.860000000000000142e+01,1.409999999999999964e+01,1.100000000000000000e+01,1.100000000000000000e+01,8.900000000000000000e+01,5.400000000000000000e+01,9.461849999999999454e+02
4.400000000000000000e+01,3.900000000000000000e+01,7.800000000000000000e+01,8.199999999999999289e+00,3.319999999999999840e+00,1.100000000000000000e+01,7.990000000000000568e+01,3.768000000000000000e+03,2.860000000000000142e+01,4.950000000000000000e+01,1.750000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,4.800000000000000000e+01,5.300000000000000000e+01,1.025501999999999953e+03
3.200000000000000000e+01,2.500000000000000000e+01,7.200000000000000000e+01,1.090000000000000036e+01,3.209999999999999964e+00,1.109999999999999964e+01,8.250000000000000000e+01,4.355000000000000000e+03,5.000000000000000000e+00,4.639999999999999858e+01,1.080000000000000071e+01,7.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+01,8.742809999999999491e+02
3.400000000000000000e+01,3.200000000000000000e+01,7.900000000000000000e+01,9.300000000000000711e+00,3.229999999999999982e+00,9.699999999999999289e+00,7.679999999999999716e+01,5.160000000000000000e+03,1.719999999999999929e+01,4.510000000000000142e+01,1.530000000000000071e+01,3.100000000000000000e+01,1.500000000000000000e+01,6.800000000000000000e+01,5.700000000000000000e+01,9.535599999999999454e+02
1.000000000000000000e+01,5.500000000000000000e+01,7.000000000000000000e+01,7.299999999999999822e+00,3.109999999999999876e+00,1.209999999999999964e+01,8.890000000000000568e+01,3.033000000000000000e+03,5.900000000000000355e+00,5.100000000000000000e+01,1.400000000000000000e+01,1.440000000000000000e+02,6.600000000000000000e+01,2.000000000000000000e+01,6.100000000000000000e+01,8.397089999999999463e+02
1.800000000000000000e+01,4.800000000000000000e+01,6.300000000000000000e+01,9.199999999999999289e+00,2.919999999999999929e+00,1.219999999999999929e+01,8.770000000000000284e+01,4.253000000000000000e+03,1.369999999999999929e+01,5.120000000000000284e+01,1.200000000000000000e+01,3.110000000000000000e+02,1.710000000000000000e+02,8.600000000000000000e+01,7.100000000000000000e+01,9.117010000000000218e+02
1.300000000000000000e+01,4.900000000000000000e+01,6.800000000000000000e+01,7.000000000000000000e+00,3.359999999999999876e+00,1.219999999999999929e+01,9.070000000000000284e+01,2.702000000000000000e+03,3.000000000000000000e+00,5.189999999999999858e+01,9.699999999999999289e+00,1.050000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,7.100000000000000000e+01,7.907329999999999472e+02
3.500000000000000000e+01,4.000000000000000000e+01,6.400000000000000000e+01,9.599999999999999645e+00,3.020000000000000018e+00,1.219999999999999929e+01,8.250000000000000000e+01,3.626000000000000000e+03,5.700000000000000178e+00,5.429999999999999716e+01,1.009999999999999964e+01,2.000000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+01,7.200000000000000000e+01,8.992640000000000100e+02
4.500000000000000000e+01,2.800000000000000000e+01,7.400000000000000000e+01,1.059999999999999964e+01,3.209999999999999964e+00,1.109999999999999964e+01,8.259999999999999432e+01,1.883000000000000000e+03,3.399999999999999911e+00,4.189999999999999858e+01,1.230000000000000071e+01,5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,5.600000000000000000e+01,9.041549999999999727e+02
3.800000000000000000e+01,2.400000000000000000e+01,7.200000000000000000e+01,9.800000000000000711e+00,3.339999999999999858e+00,1.140000000000000036e+01,7.800000000000000000e+01,4.923000000000000000e+03,3.799999999999999822e+00,5.050000000000000000e+01,1.109999999999999964e+01,8.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,6.100000000000000000e+01,9.506720000000000255e+02
3.100000000000000000e+01,2.600000000000000000e+01,7.300000000000000000e+01,9.300000000000000711e+00,3.220000000000000195e+00,1.069999999999999929e+01,8.129999999999999716e+01,3.249000000000000000e+03,9.500000000000000000e+00,4.389999999999999858e+01,1.359999999999999964e+01,1.100000000000000000e+01,7.000000000000000000e+00,2.500000000000000000e+01,5.900000000000000000e+01,9.724640000000000555e+02
4.000000000000000000e+01,2.300000000000000000e+01,7.100000000000000000e+01,1.130000000000000071e+01,3.279999999999999805e+00,1.030000000000000071e+01,7.379999999999999716e+01,1.671000000000000000e+03,2.500000000000000000e+00,4.739999999999999858e+01,1.350000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+01,9.122019999999999982e+02
4.100000000000000000e+01,3.700000000000000000e+01,7.800000000000000000e+01,6.200000000000000178e+00,3.250000000000000000e+00,1.230000000000000071e+01,8.950000000000000000e+01,5.308000000000000000e+03,2.589999999999999858e+01,5.970000000000000284e+01,1.030000000000000071e+01,6.500000000000000000e+01,2.800000000000000000e+01,1.020000000000000000e+02,5.200000000000000000e+01,9.678029999999999973e+02
2.800000000000000000e+01,3.200000000000000000e+01,8.100000000000000000e+01,7.000000000000000000e+00,3.270000000000000018e+00,1.209999999999999964e+01,8.100000000000000000e+01,3.665000000000000000e+03,7.500000000000000000e+00,5.160000000000000142e+01,1.319999999999999929e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,8.237640000000000100e+02
4.500000000000000000e+01,3.300000000000000000e+01,7.600000000000000000e+01,7.700000000000000178e+00,3.390000000000000124e+00,1.130000000000000071e+01,8.220000000000000284e+01,3.152000000000000000e+03,1.209999999999999964e+01,4.729999999999999716e+01,1.090000000000000036e+01,1.400000000000000000e+01,1.100000000000000000e+01,4.200000000000000000e+01,5.600000000000000000e+01,1.003501999999999953e+03
4.500000000000000000e+01,2.400000000000000000e+01,7.000000000000000000e+01,1.180000000000000071e+01,3.250000000000000000e+00,1.109999999999999964e+01,7.979999999999999716e+01,3.678000000000000000e+03,1.000000000000000000e+00,4.479999999999999716e+01,1.400000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.600000000000000000e+01,8.956960000000000264e+02
4.200000000000000000e+01,8.300000000000000000e+01,7.600000000000000000e+01,9.699999999999999289e+00,3.220000000000000195e+00,9.000000000000000000e+00,7.620000000000000284e+01,9.699000000000000000e+03,4.799999999999999822e+00,4.220000000000000284e+01,1.450000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,4.900000000000000000e+01,5.400000000000000000e+01,9.118170000000000073e+02
3.800000000000000000e+01,2.800000000000000000e+01,7.200000000000000000e+01,8.900000000000000355e+00,3.479999999999999982e+00,1.069999999999999929e+01,7.979999999999999716e+01,3.451000000000000000e+03,1.169999999999999929e+01,3.750000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.300000000000000000e+01,3.900000000000000000e+01,5.800000000000000000e+01,9.544420000000000073e+02
